sample_id,question,gold_answer,round_1_answers,single_agent_baseline_answer,majority_voting_baseline_answer,scrd_final_answer,single_agent_correct,majority_voting_correct,scrd_correct,effective_rounds_used,actual_rounds_executed,stop_reason,single_agent_total_tokens,majority_vote_total_tokens,scrd_total_tokens,scrd_prompt_tokens,scrd_completion_tokens,agent_total_tokens,recorder_total_tokens,evaluator_total_tokens,repair_brief_total_tokens,repair_evaluator_total_tokens,repair_agent_total_tokens,dataset_name,trace_found,trace_path,usage_records_count,final_trace_rounds,execution_events_count,rollback_events,repair_round_events,stable_consensus_events,round_usage_summary_json,component_token_from_trace_json,change_vs_majority,change_vs_single_agent
gsm8k_0271,"Ayla has a customer care job whose primary role is to hear complaints from customers and advise them on the best way to solve their problems. She talks with each customer for a limited amount of time, and each phone call is charged five cents per minute. If each call lasts 1 hour, what's the phone bill at the end of the month if she manages to talk to 50 customers a week?",600,"['60', '600', '600']",60,600,6000,False,True,False,5,5,max_round,387,1144,23037,19253,3784,12834,7220,2983,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0271_trace.json,24,5,5,0,0,0,"{""1"": 2303, ""2"": 5151, ""3"": 4991, ""4"": 5374, ""5"": 5218}","{""agent_round_1"": 1144, ""recorder"": 7220, ""agent_normal"": 11690, ""evaluator"": 2983}",degraded_from_majority,same_outcome
gsm8k_0272,"Nadia was sent to the flower shop to buy 20 roses and 3/4 times as many Lillies as roses. If roses cost $5 each and lilies cost twice as much each, calculate the total amount of money Nadia used to buy the flowers.",250,"['225', '275', '275']",225,275,275,False,False,False,3,3,early_stop,302,901,7690,6925,765,4300,2379,1011,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0272_trace.json,14,3,3,0,0,0,"{""1"": 1596, ""2"": 3150, ""3"": 2944}","{""agent_round_1"": 901, ""recorder"": 2379, ""agent_normal"": 3399, ""evaluator"": 1011}",both_wrong,same_outcome
gsm8k_0273,Oliver has 10 $20 and 3 $5 bills. William has 15 $10 and 4 $5 bills. How much more money does Oliver have than William?,45,"['45', '45', '45']",45,45,45,True,True,True,2,2,early_stop,277,823,4185,3874,311,2403,1300,482,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0273_trace.json,9,2,2,0,0,0,"{""1"": 1429, ""2"": 2756}","{""agent_round_1"": 823, ""recorder"": 1300, ""agent_normal"": 1580, ""evaluator"": 482}",both_correct,same_outcome
gsm8k_0274,Ursula is working at a marketing firm. She created a 30-second long commercial. Her boss told her that this commercial is too long to air and told her to shorten the commercial by 30%. How long will this commercial be after Ursula makes the desired changes?,21,"['21', '21', '21']",21,21,21,True,True,True,2,2,early_stop,299,897,4591,4127,464,2625,1465,501,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0274_trace.json,9,2,2,0,0,0,"{""1"": 1536, ""2"": 3055}","{""agent_round_1"": 897, ""recorder"": 1465, ""agent_normal"": 1728, ""evaluator"": 501}",both_correct,same_outcome
gsm8k_0275,"Amanda needs 12 more marbles to have twice as many marbles as Katrina, and Mabel has 5 times as many marbles as Katrina. If Mabel has 85 marbles, how many more marbles does Mabel have than Amanda?",63,"['59', '63', '63']",59,63,63,False,True,True,3,3,early_stop,350,1044,8442,7317,1125,4557,2820,1065,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0275_trace.json,14,3,3,0,0,0,"{""1"": 1972, ""2"": 3433, ""3"": 3037}","{""agent_round_1"": 1044, ""recorder"": 2820, ""agent_normal"": 3513, ""evaluator"": 1065}",both_correct,improved_over_single
gsm8k_0276,"Hansel makes $30,000 a year and just received a 10% raise.  Gretel makes the same amount as Hansel but received a 15% raise.  How much more money will Gretel make compared to Hansel?",1500,"['4500', '1500', '4500']",4500,4500,1500,False,False,True,4,4,early_stop,305,882,15029,12854,2175,8496,4516,2017,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0276_trace.json,19,4,4,0,0,0,"{""1"": 1608, ""2"": 3661, ""3"": 4853, ""4"": 4907}","{""agent_round_1"": 882, ""recorder"": 4516, ""agent_normal"": 7614, ""evaluator"": 2017}",improved_over_majority,improved_over_single
gsm8k_0277,"Sabrina went to the library and found a historical series novel called The Rangers Apprentice. There are 14 books in the series, and each book has 200 pages. She read four books in a month and half the number of books remaining in the second month. What's the total number of pages Sabrina has to read to finish the whole series?",1000,"['1000', '1000', '1000']",1000,1000,1000,True,True,True,2,2,early_stop,390,1169,5438,4656,782,3059,1855,524,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0277_trace.json,9,2,2,0,0,0,"{""1"": 2090, ""2"": 3348}","{""agent_round_1"": 1169, ""recorder"": 1855, ""agent_normal"": 1890, ""evaluator"": 524}",both_correct,same_outcome
gsm8k_0278,Arven bought five puppies for a total cost of $800. Three puppies are on sale for $150 each. How much does each of those two other puppies cost if they cost the same?,175,"['200', '200', '200']",200,200,175,False,False,True,2,2,early_stop,297,859,4623,4109,514,2596,1545,482,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0278_trace.json,9,2,2,0,0,0,"{""1"": 1518, ""2"": 3105}","{""agent_round_1"": 859, ""recorder"": 1545, ""agent_normal"": 1737, ""evaluator"": 482}",improved_over_majority,improved_over_single
gsm8k_0279,"The price of a home is $98 per square foot (sq ft).  The house is 2,400 sq ft and the barn out back is 1,000 sq ft.  How much is this property?",333200,"['376000', '376000', '376000']",376000,376000,376000,False,False,False,2,2,early_stop,290,862,4410,4055,355,2503,1402,505,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0279_trace.json,9,2,2,0,0,0,"{""1"": 1499, ""2"": 2911}","{""agent_round_1"": 862, ""recorder"": 1402, ""agent_normal"": 1641, ""evaluator"": 505}",both_wrong,same_outcome
gsm8k_0280,"One of Robi's new year's resolutions is to start saving. He started to save $2 in January. This is followed by $4 in February and $8 in March. If he continues this saving pattern, how much will be his total savings after 6 months?",126,"['126', '126', '126']",126,126,126,True,True,True,2,2,early_stop,320,1572,5756,4928,828,3385,1763,608,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0280_trace.json,11,2,2,0,0,0,"{""1"": 2307, ""2"": 3449}","{""agent_round_1"": 1572, ""recorder"": 1763, ""agent_normal"": 1813, ""evaluator"": 608}",both_correct,same_outcome
gsm8k_0281,"The card shop has two boxes of cards. The first box contains cards that cost $1.25 each. The second box contains cards that cost $1.75 each. A boy then comes in and buys 6 cards from each box. What was the total cost, in dollars, of the cards he bought?",18,"['20.5', '20.5', '20.25']",20.5,20.5,20.00,False,False,False,5,5,early_stop,304,911,16791,14776,2015,9588,4944,2259,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0281_trace.json,24,5,5,0,0,0,"{""1"": 1546, ""2"": 3509, ""3"": 3557, ""4"": 4148, ""5"": 4031}","{""agent_round_1"": 911, ""recorder"": 4944, ""agent_normal"": 8677, ""evaluator"": 2259}",both_wrong,same_outcome
gsm8k_0282,"Gina has two bank accounts. Each account has a quarter of the balance in Betty's account. If Betty's account balance is $3,456, what is the combined balance of both Gina's accounts?",1728,"['1728', '1728', '1728']",1728,1728,1728,True,True,True,2,2,early_stop,312,934,4775,4184,591,2659,1625,491,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0282_trace.json,9,2,2,0,0,0,"{""1"": 1669, ""2"": 3106}","{""agent_round_1"": 934, ""recorder"": 1625, ""agent_normal"": 1725, ""evaluator"": 491}",both_correct,same_outcome
gsm8k_0283,"Riku has 25 times more stickers than Kristoff. If Kristoff has 85 stickers, how many stickers does Riku have?",2210,"['2125', '2125', '2125']",2125,2125,2125,False,False,False,2,2,early_stop,265,793,4384,3943,441,2438,1468,478,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0283_trace.json,9,2,2,0,0,0,"{""1"": 1422, ""2"": 2962}","{""agent_round_1"": 793, ""recorder"": 1468, ""agent_normal"": 1645, ""evaluator"": 478}",both_wrong,same_outcome
gsm8k_0284,Lily has 5 lottery tickets to sell.  She sells the first ticket for $1.  She then sells each successive ticket for a dollar more than the previous ticket. She plans to keep a $4 profit and give the remaining money as the prize. How much money will the winner of the lottery receive?,11,"['17', '17', '17']",17,17,11,False,False,True,2,2,early_stop,300,900,4640,4165,475,2662,1465,513,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0284_trace.json,9,2,3,0,0,1,"{""1"": 1519, ""2"": 3121}","{""agent_round_1"": 900, ""recorder"": 1465, ""agent_normal"": 1762, ""evaluator"": 513}",improved_over_majority,improved_over_single
gsm8k_0285,"Matt buys a massager.  At the lowest setting, it vibrates at 1600 vibrations per second.  At the highest setting, it vibrates 60% faster.  Matt uses it for 5 minutes at the highest setting.  How many vibrations does he experience?",768000,"['6912000', '6912000', '736000']",6912000,6912000,768000,False,False,True,5,5,max_round,305,919,18621,16020,2601,10436,5595,2590,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0285_trace.json,24,5,5,0,0,0,"{""1"": 1740, ""2"": 4333, ""3"": 3852, ""4"": 4239, ""5"": 4457}","{""agent_round_1"": 919, ""recorder"": 5595, ""agent_normal"": 9517, ""evaluator"": 2590}",improved_over_majority,improved_over_single
gsm8k_0286,John wants to finish a show in 5 days.  There are 20 episodes and they are each 30 minutes long.  How many hours does he have to watch a day?,2,"['2', '2', '2']",2,2,2,True,True,True,2,2,early_stop,323,972,4825,4165,660,2649,1698,478,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0286_trace.json,9,2,2,0,0,0,"{""1"": 1787, ""2"": 3038}","{""agent_round_1"": 972, ""recorder"": 1698, ""agent_normal"": 1677, ""evaluator"": 478}",both_correct,same_outcome
gsm8k_0287,"There were 18 students assigned in a minibus for a field trip. Eight of these students were boys. On the day of the field trip, the number of girls and boys was the same since some of the girls were not able to join the trip. How many girls were not able to join the field trip?",2,"['8', '8', '10']",8,8,2,False,False,True,4,5,rollback_triggered,322,990,21555,18698,2857,9123,5747,2008,796,562,3319,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0287_trace.json,25,4,8,1,1,0,"{""1"": 1924, ""2"": 4611, ""3"": 4517, ""4"": 9707}","{""agent_round_1"": 990, ""recorder"": 5747, ""agent_normal"": 8133, ""evaluator"": 2008, ""repair_brief_generator"": 796, ""repair_agent"": 3319, ""repair_evaluator"": 562}",improved_over_majority,improved_over_single
gsm8k_0288,"Bran's tuition fee is $90. He does a part-time job that pays him $15 per month and he has a scholarship that takes care of 30% of his tuition fee. If he needs to pay his tuition fee within 3 months, how much does Bran still need to pay?",18,"['42', '45', '45']",42,45,45,False,False,False,5,5,max_round,299,906,18881,16215,2666,10555,5767,2559,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0288_trace.json,24,5,5,0,0,0,"{""1"": 1693, ""2"": 3750, ""3"": 4076, ""4"": 4587, ""5"": 4775}","{""agent_round_1"": 906, ""recorder"": 5767, ""agent_normal"": 9649, ""evaluator"": 2559}",both_wrong,same_outcome
gsm8k_0289,John decides to get gym memberships so he can get in shape.  The gym close to his house is close but doesn't have everything he wants so he gets two different gym memberships.  The cheap one costs $10 a month and has a sign-up fee of $50.  The second gym is 3 times more expensive and it has a sign-up fee of 4 months membership.  How much total did he pay in the first year for gym membership?,650,"['290', '295', '295']",290,295,650,False,False,True,5,5,max_round,337,1005,18791,16030,2761,10426,5793,2572,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0289_trace.json,24,5,5,0,0,0,"{""1"": 1640, ""2"": 3841, ""3"": 3666, ""4"": 4666, ""5"": 4978}","{""agent_round_1"": 1005, ""recorder"": 5793, ""agent_normal"": 9421, ""evaluator"": 2572}",improved_over_majority,improved_over_single
gsm8k_0290,"Jim collects model cars, and he has 301 models total.  Jim has 4 times as many Buicks as Fords, and 3 more than twice the number of Fords than Chevys.  How many Buicks does Jim have?",220,"['232', '200', '240']",232,232,232,False,False,False,5,5,max_round,377,1060,19558,16702,2856,10705,6113,2740,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0290_trace.json,24,5,5,0,0,0,"{""1"": 2163, ""2"": 4390, ""3"": 4815, ""4"": 4385, ""5"": 3805}","{""agent_round_1"": 1060, ""recorder"": 6113, ""agent_normal"": 9645, ""evaluator"": 2740}",both_wrong,same_outcome
gsm8k_0291,"A family has three adults and children, both girls and boys. They went out for a family trip and prepared 3 dozen boiled eggs for the trip. Every adult got 3 eggs, and the boys each received 1 more egg than each girl since the girls had some snacks. How many boys went on the trip if the number of girls was 7 and each girl received an egg?",10,"['10', '10', '10']",10,10,10,True,True,True,2,2,early_stop,377,1123,5377,4611,766,2832,1908,637,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0291_trace.json,9,2,2,0,0,0,"{""1"": 2080, ""2"": 3297}","{""agent_round_1"": 1123, ""recorder"": 1908, ""agent_normal"": 1709, ""evaluator"": 637}",both_correct,same_outcome
gsm8k_0292,Mary used 15 gallons of fuel this week. Last week she used 20% less. How much fuel did she use in total for the two weeks?,27,"['28.5', '27', '27']",28.5,27,28.5,False,True,False,5,5,max_round,281,837,18542,16148,2394,10948,5267,2327,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0292_trace.json,24,5,5,0,0,0,"{""1"": 1696, ""2"": 4257, ""3"": 4334, ""4"": 4363, ""5"": 3892}","{""agent_round_1"": 837, ""recorder"": 5267, ""agent_normal"": 10111, ""evaluator"": 2327}",degraded_from_majority,same_outcome
gsm8k_0293,"May can knit 3 scarves using one yarn. She bought 2 red yarns, 6 blue yarns, and 4 yellow yarns. How many scarves will she be able to make in total?",36,"['36', '20', '36']",36,36,36,True,True,True,4,4,early_stop,309,901,11335,9969,1366,6049,3621,1665,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0293_trace.json,19,4,4,0,0,0,"{""1"": 1706, ""2"": 3400, ""3"": 3243, ""4"": 2986}","{""agent_round_1"": 901, ""recorder"": 3621, ""agent_normal"": 5148, ""evaluator"": 1665}",both_correct,same_outcome
gsm8k_0294,"For every 1 minute that Carlotta sings on stage during the final opera performance, she spends an additional 3 minutes practicing and 5 minutes throwing temper tantrums. If her final stage performance is 6 minutes long, what is the total combined amount of time, in minutes, that she spends practicing, throwing tantrums, and singing in the final stage performance?",54,"['48', '48', '14']",48,48,48,False,False,False,3,3,early_stop,329,963,10852,9332,1520,6117,3436,1299,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0294_trace.json,14,3,3,0,0,0,"{""1"": 1940, ""2"": 4711, ""3"": 4201}","{""agent_round_1"": 963, ""recorder"": 3436, ""agent_normal"": 5154, ""evaluator"": 1299}",both_wrong,same_outcome
gsm8k_0295,"Phillip's mother asked him to go to the supermarket to buy some things and gave him $95, so he spent $14 on oranges, $25 on apples and $6 on candy. How much money does he have left?",50,"['50', '50', '50']",50,50,50,True,True,True,2,2,early_stop,283,872,4535,4075,460,2585,1464,486,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0295_trace.json,9,2,3,0,0,1,"{""1"": 1506, ""2"": 3029}","{""agent_round_1"": 872, ""recorder"": 1464, ""agent_normal"": 1713, ""evaluator"": 486}",both_correct,same_outcome
gsm8k_0296,"Pam has some bags of apples. Each of her bags has as many apples as 3 of Gerald's bags. Gerald's bags have 40 apples each. If Pam has 1200 apples in total, how many bags of apples does she have?",10,"['10', '10', '10']",10,10,10,True,True,True,2,2,early_stop,298,905,4811,4201,610,2659,1659,493,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0296_trace.json,9,2,2,0,0,0,"{""1"": 1608, ""2"": 3203}","{""agent_round_1"": 905, ""recorder"": 1659, ""agent_normal"": 1754, ""evaluator"": 493}",both_correct,same_outcome
gsm8k_0297,Chelsea has 24 kilos of sugar. She divides them into 4 bags equally. Then one of the bags gets torn and half of the sugar falls to the ground. How many kilos of sugar remain?,21,"['18', '21', '21']",18,21,21,False,True,True,3,3,early_stop,285,911,8454,7240,1214,4455,2980,1019,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0297_trace.json,14,3,3,0,0,0,"{""1"": 1769, ""2"": 3471, ""3"": 3214}","{""agent_round_1"": 911, ""recorder"": 2980, ""agent_normal"": 3544, ""evaluator"": 1019}",both_correct,improved_over_single
gsm8k_0298,"Bert fills out the daily crossword puzzle in the newspaper every day. He uses up a pencil to fill out the puzzles every two weeks. On average, it takes him 1050 words to use up a pencil. How many words are in each crossword puzzle on average?",75,"['38.5', '38.5', '38.5']",38.5,38.5,38.5,False,False,False,2,2,early_stop,294,882,4460,4063,397,2540,1403,517,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0298_trace.json,9,2,2,0,0,0,"{""1"": 1527, ""2"": 2933}","{""agent_round_1"": 882, ""recorder"": 1403, ""agent_normal"": 1658, ""evaluator"": 517}",both_wrong,same_outcome
gsm8k_0299,There were sweets on the table. Jack came and took half of all the candies and 4 more candies. Then Paul came and took the remaining 7 sweets. How many sweets were on the table at first?,22,"['22', '18', '22']",22,22,22,True,True,True,3,3,early_stop,306,949,10169,8562,1607,5272,3482,1415,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0299_trace.json,14,3,3,0,0,0,"{""1"": 1871, ""2"": 4281, ""3"": 4017}","{""agent_round_1"": 949, ""recorder"": 3482, ""agent_normal"": 4323, ""evaluator"": 1415}",both_correct,same_outcome
gsm8k_0300,Basil gets 1/2 of a  dog cookie in the morning and before bed.  She gets 2 whole cookies during the day.  Basil’s cookies are packaged with 45 cookies per box.  How many boxes will she need to last her for 30 days?,2,"['1', '2', '1']",1,1,2,False,False,True,5,5,max_round,332,960,18963,16223,2740,10540,5849,2574,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0300_trace.json,24,5,5,0,0,0,"{""1"": 1747, ""2"": 3601, ""3"": 4575, ""4"": 4530, ""5"": 4510}","{""agent_round_1"": 960, ""recorder"": 5849, ""agent_normal"": 9580, ""evaluator"": 2574}",improved_over_majority,improved_over_single
